,t(min),Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,Fluid
66,00:05:30,320.75,309.9,10.850000000000001,0.4799603232799422,80,0.13562500000000002,90,0,1,DI_Water
67,00:05:35,320.95,310.15,10.799999999999997,0.4799603232799422,80,0.13499999999999995,90,0,1,DI_Water
68,00:05:40,321.54999999999995,309.9,11.649999999999999,0.4799603232799422,80,0.14562499999999998,90,0,1,DI_Water
69,00:05:45,321.95,310.4,11.549999999999997,0.4799603232799422,80,0.14437499999999998,90,0,1,DI_Water
70,00:05:50,322.34999999999997,310.4,11.950000000000003,0.4799603232799422,80,0.14937500000000004,90,0,1,DI_Water
71,00:05:55,322.34999999999997,310.65,11.700000000000003,0.4799603232799422,80,0.14625000000000005,90,0,1,DI_Water
72,00:06:00,322.75,310.65,12.100000000000001,0.4799603232799422,80,0.15125000000000002,90,0,1,DI_Water
73,00:06:05,323.34999999999997,310.65,12.700000000000003,0.4799603232799422,80,0.15875000000000003,90,0,1,DI_Water
74,00:06:10,323.34999999999997,310.9,12.450000000000003,0.4799603232799422,80,0.15562500000000004,90,0,1,DI_Water
75,00:06:15,323.75,311.4,12.350000000000001,0.4799603232799422,80,0.154375,90,0,1,DI_Water
76,00:06:20,323.95,311.4,12.549999999999997,0.4799603232799422,80,0.15687499999999996,90,0,1,DI_Water
77,00:06:25,324.54999999999995,311.4,13.149999999999999,0.4799603232799422,80,0.164375,90,0,1,DI_Water
78,00:06:30,324.75,311.65,13.100000000000001,0.4799603232799422,80,0.16375,90,0,1,DI_Water
79,00:06:35,324.95,311.65,13.299999999999997,0.4799603232799422,80,0.16624999999999995,90,0,1,DI_Water
80,00:06:40,325.75,311.65,14.100000000000001,0.4799603232799422,80,0.17625000000000002,90,0,1,DI_Water
81,00:06:45,325.54999999999995,311.9,13.649999999999999,0.4799603232799422,80,0.17062499999999997,90,0,1,DI_Water
82,00:06:50,325.95,312.4,13.549999999999997,0.4799603232799422,80,0.16937499999999997,90,0,1,DI_Water
83,00:06:55,326.75,312.4,14.350000000000001,0.4799603232799422,80,0.179375,90,0,1,DI_Water
84,00:07:00,326.54999999999995,312.4,14.149999999999999,0.4799603232799422,80,0.17687499999999998,90,0,1,DI_Water
85,00:07:05,326.34999999999997,312.4,13.950000000000003,0.4799603232799422,80,0.17437500000000003,90,0,1,DI_Water
86,00:07:10,327.15,312.4,14.75,0.4799603232799422,80,0.184375,90,0,1,DI_Water
87,00:07:15,327.54999999999995,312.65,14.899999999999999,0.4799603232799422,80,0.18624999999999997,90,0,1,DI_Water
88,00:07:20,327.54999999999995,312.65,14.899999999999999,0.4799603232799422,80,0.18624999999999997,90,0,1,DI_Water
89,00:07:25,327.95,312.9,15.049999999999997,0.4799603232799422,80,0.18812499999999996,90,0,1,DI_Water
90,00:07:30,328.34999999999997,313.15,15.200000000000003,0.4799603232799422,80,0.19000000000000003,90,0,1,DI_Water
91,00:07:35,328.75,313.15,15.600000000000001,0.4799603232799422,80,0.195,90,0,1,DI_Water
92,00:07:40,329.15,313.4,15.75,0.4799603232799422,80,0.196875,90,0,1,DI_Water
93,00:07:45,329.15,313.4,15.75,0.4799603232799422,80,0.196875,90,0,1,DI_Water
94,00:07:50,329.34999999999997,313.15,16.200000000000003,0.4799603232799422,80,0.20250000000000004,90,0,1,DI_Water
95,00:07:55,329.54999999999995,313.9,15.649999999999999,0.4799603232799422,80,0.195625,90,0,1,DI_Water
96,00:08:00,329.95,313.65,16.299999999999997,0.4799603232799422,80,0.20374999999999996,90,0,1,DI_Water
97,00:08:05,330.15,314.15,16.0,0.4799603232799422,80,0.2,90,0,1,DI_Water
98,00:08:10,330.15,314.15,16.0,0.4799603232799422,80,0.2,90,0,1,DI_Water
99,00:08:15,330.54999999999995,314.15,16.4,0.4799603232799422,80,0.205,90,0,1,DI_Water
100,00:08:20,331.15,314.4,16.75,0.4799603232799422,80,0.209375,90,0,1,DI_Water
101,00:08:25,331.54999999999995,314.9,16.65,0.4799603232799422,80,0.20812499999999998,90,0,1,DI_Water
102,00:08:30,331.54999999999995,314.4,17.15,0.4799603232799422,80,0.21437499999999998,90,0,1,DI_Water
103,00:08:35,331.95,314.9,17.049999999999997,0.4799603232799422,80,0.21312499999999995,90,0,1,DI_Water
104,00:08:40,332.15,315.15,17.0,0.4799603232799422,80,0.2125,90,0,1,DI_Water
105,00:08:45,332.54999999999995,315.15,17.4,0.4799603232799422,80,0.21749999999999997,90,0,1,DI_Water
