,t(min),Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase
241,00:20:05,360.95,335.9,25.049999999999997,1.3074652495393715,100,0.25049999999999994,90,0,1
242,00:20:10,360.95,336.4,24.549999999999997,1.3074652495393715,100,0.24549999999999997,90,0,1
243,00:20:15,361.34999999999997,336.65,24.700000000000003,1.3074652495393715,100,0.24700000000000003,90,0,1
244,00:20:20,361.75,336.65,25.099999999999994,1.3074652495393715,100,0.25099999999999995,90,0,1
245,00:20:25,361.75,336.65,25.099999999999994,1.3565011959011388,100,0.25099999999999995,90,0,1
246,00:20:30,361.34999999999997,336.9,24.450000000000003,1.3565011959011388,100,0.24450000000000002,90,0,1
247,00:20:35,361.54999999999995,336.9,24.650000000000006,1.3565011959011388,100,0.24650000000000005,90,0,1
248,00:20:40,361.54999999999995,336.9,24.650000000000006,1.3565011959011388,100,0.24650000000000005,90,0,1
249,00:20:45,361.34999999999997,336.9,24.450000000000003,1.3565011959011388,100,0.24450000000000002,90,0,1
250,00:20:50,361.54999999999995,337.15,24.400000000000006,1.3565011959011388,100,0.24400000000000005,90,0,1
251,00:20:55,361.95,337.15,24.799999999999997,1.3565011959011388,100,0.24799999999999997,90,0,1
252,00:21:00,361.95,337.15,24.799999999999997,1.4055371422629062,100,0.24799999999999997,90,0,1
253,00:21:05,362.15,337.4,24.75,1.4055371422629062,100,0.2475,90,0,1
254,00:21:10,362.34999999999997,337.9,24.450000000000003,1.4055371422629062,100,0.24450000000000002,90,0,1
255,00:21:15,362.34999999999997,338.4,23.950000000000003,1.3074652495393715,100,0.23950000000000002,90,0,1
256,00:21:20,362.54999999999995,338.4,24.150000000000006,1.3074652495393715,100,0.24150000000000005,90,0,1
257,00:21:25,362.54999999999995,338.65,23.900000000000006,1.3074652495393715,100,0.23900000000000005,90,0,1
258,00:21:30,361.34999999999997,339.65,21.700000000000003,1.3565011959011388,100,0.21700000000000003,90,0,1
259,00:21:35,361.15,340.4,20.75,1.3565011959011388,100,0.2075,90,0,1
260,00:21:40,361.34999999999997,340.65,20.700000000000003,1.3565011959011388,100,0.20700000000000002,90,0,1
261,00:21:45,361.34999999999997,340.65,20.700000000000003,1.3565011959011388,100,0.20700000000000002,90,0,1
262,00:21:50,361.54999999999995,340.9,20.650000000000006,1.3565011959011388,100,0.20650000000000004,90,0,1
263,00:21:55,361.75,340.65,21.099999999999994,1.3565011959011388,100,0.21099999999999994,90,0,1
264,00:22:00,361.75,340.65,21.099999999999994,1.3565011959011388,100,0.21099999999999994,90,0,1
265,00:22:05,361.75,340.4,21.349999999999994,1.3565011959011388,100,0.21349999999999994,90,0,1
266,00:22:10,361.54999999999995,340.65,20.900000000000006,1.3565011959011388,100,0.20900000000000005,90,0,1
267,00:22:15,361.34999999999997,340.65,20.700000000000003,1.4055371422629062,100,0.20700000000000002,90,0,1
268,00:22:20,361.34999999999997,340.65,20.700000000000003,1.4055371422629062,100,0.20700000000000002,90,0,1
269,00:22:25,361.75,340.4,21.349999999999994,1.4055371422629062,100,0.21349999999999994,90,0,1
270,00:22:30,362.15,340.65,21.5,1.4545730886246737,100,0.215,90,0,1
271,00:22:35,362.75,340.4,22.349999999999994,1.4545730886246737,100,0.22349999999999995,90,0,1
272,00:22:40,362.95,340.65,22.299999999999997,1.4545730886246737,100,0.22299999999999998,90,0,1
273,00:22:45,363.15,340.65,22.5,1.4545730886246737,100,0.225,90,0,1
274,00:22:50,363.15,340.9,22.25,1.4545730886246737,100,0.2225,90,0,1
275,00:22:55,363.34999999999997,340.65,22.700000000000003,1.4545730886246737,100,0.22700000000000004,90,0,1
276,00:23:00,363.15,341.15,22.0,1.4545730886246737,100,0.22,90,0,1
277,00:23:05,362.95,341.65,21.299999999999997,1.4545730886246737,100,0.21299999999999997,90,0,1
278,00:23:10,363.15,341.4,21.75,1.4545730886246737,100,0.2175,90,0,1
279,00:23:15,363.15,341.65,21.5,1.4545730886246737,100,0.215,90,0,1
280,00:23:20,363.15,342.15,21.0,1.4545730886246737,100,0.21,90,0,1
281,00:23:25,362.95,341.9,21.049999999999997,1.4545730886246737,100,0.21049999999999996,90,0,1
282,00:23:30,363.15,341.9,21.25,1.4545730886246737,100,0.2125,90,0,1
283,00:23:35,363.34999999999997,342.15,21.200000000000003,1.4545730886246737,100,0.21200000000000002,90,0,1
284,00:23:40,363.34999999999997,342.4,20.950000000000003,1.4545730886246737,100,0.20950000000000002,90,0,1
285,00:23:45,363.54999999999995,342.65,20.900000000000006,1.4545730886246737,100,0.20900000000000005,90,0,1
286,00:23:50,363.34999999999997,342.9,20.450000000000003,1.503609034986441,100,0.20450000000000002,90,0,1
287,00:23:55,363.75,342.9,20.849999999999994,1.503609034986441,100,0.20849999999999994,90,0,1
288,00:24:00,363.95,343.15,20.799999999999997,1.503609034986441,100,0.20799999999999996,90,0,1
289,00:24:05,363.95,343.15,20.799999999999997,1.503609034986441,100,0.20799999999999996,90,0,1
290,00:24:10,364.15,343.4,20.75,1.503609034986441,100,0.2075,90,0,1
291,00:24:15,364.34999999999997,342.9,21.450000000000003,1.503609034986441,100,0.21450000000000002,90,0,1
292,00:24:20,364.75,343.15,21.599999999999994,1.503609034986441,100,0.21599999999999994,90,0,1
293,00:24:25,365.34999999999997,343.4,21.950000000000003,1.5526449813482084,100,0.21950000000000003,90,0,1
294,00:24:30,364.95,343.15,21.799999999999997,1.5526449813482084,100,0.21799999999999997,90,0,1
295,00:24:35,364.75,343.4,21.349999999999994,1.503609034986441,100,0.21349999999999994,90,0,1
296,00:24:40,364.95,343.4,21.549999999999997,1.503609034986441,100,0.21549999999999997,90,0,1
297,00:24:45,365.15,343.65,21.5,1.503609034986441,100,0.215,90,0,1
298,00:24:50,365.54999999999995,343.9,21.650000000000006,1.503609034986441,100,0.21650000000000005,90,0,1
299,00:24:55,365.54999999999995,344.15,21.400000000000006,1.5526449813482084,100,0.21400000000000005,90,0,1
300,00:25:00,365.95,344.4,21.549999999999997,1.503609034986441,100,0.21549999999999997,90,0,1
