,Te[K],Tc[K],dT[K],P[bar],Q[W],Fluid,FR,TR[K/W]
2007,342.95,322.65,20.3,0.5799520572965968,40,DI_Water,60,0.5075
2008,342.75,322.65,20.099999999999994,0.5799520572965968,40,DI_Water,60,0.5024999999999998
2009,342.75,322.65,20.099999999999994,0.5799520572965968,40,DI_Water,60,0.5024999999999998
2010,342.75,322.65,20.099999999999994,0.5799520572965968,40,DI_Water,60,0.5024999999999998
2011,342.95,323.4,19.55,0.5799520572965968,40,DI_Water,60,0.4887499999999999
2012,342.95,322.9,20.05,0.5799520572965968,40,DI_Water,60,0.50125
2013,342.95,322.65,20.3,0.5799520572965968,40,DI_Water,60,0.5075
2014,343.35,322.65,20.700000000000003,0.5799520572965968,40,DI_Water,60,0.5175000000000001
2015,342.95,322.9,20.05,0.5799520572965968,40,DI_Water,60,0.50125
2016,343.35,322.65,20.700000000000003,0.5799520572965968,40,DI_Water,60,0.5175000000000001
2017,342.75,322.65,20.099999999999994,0.5799520572965968,40,DI_Water,60,0.5024999999999998
2018,342.75,322.65,20.099999999999994,0.5799520572965968,40,DI_Water,60,0.5024999999999998
2019,342.95,322.65,20.3,0.5799520572965968,40,DI_Water,60,0.5075
2020,343.15,322.65,20.5,0.5799520572965968,40,DI_Water,60,0.5125
2021,343.35,322.65,20.700000000000003,0.5799520572965968,40,DI_Water,60,0.5175000000000001
2022,342.95,322.65,20.3,0.5799520572965968,40,DI_Water,60,0.5075
2023,342.95,322.65,20.3,0.5799520572965968,40,DI_Water,60,0.5075
2024,343.35,322.65,20.700000000000003,0.5799520572965968,40,DI_Water,60,0.5175000000000001
2025,343.15,322.65,20.5,0.5799520572965968,40,DI_Water,60,0.5125
2026,343.54999999999995,322.9,20.65000000000001,0.5799520572965968,40,DI_Water,60,0.5162500000000001
2027,343.54999999999995,322.9,20.65000000000001,0.5799520572965968,40,DI_Water,60,0.5162500000000001
2028,343.54999999999995,323.4,20.15000000000001,0.5799520572965968,40,DI_Water,60,0.5037500000000001
2029,343.75,323.65,20.099999999999994,0.5799520572965968,40,DI_Water,60,0.5024999999999998
2030,343.54999999999995,323.65,19.90000000000001,0.5799520572965968,40,DI_Water,60,0.4975000000000001
2031,343.75,323.65,20.099999999999994,0.5799520572965968,40,DI_Water,60,0.5024999999999998
2032,343.54999999999995,323.4,20.15000000000001,0.5799520572965968,40,DI_Water,60,0.5037500000000001
2033,343.54999999999995,323.65,19.90000000000001,0.5799520572965968,40,DI_Water,60,0.4975000000000001
2034,343.35,323.65,19.700000000000003,0.5799520572965968,40,DI_Water,60,0.4925
2035,343.15,323.65,19.5,0.5799520572965968,40,DI_Water,60,0.4875
2036,343.54999999999995,323.65,19.90000000000001,0.5799520572965968,40,DI_Water,60,0.4975000000000001
2037,343.54999999999995,323.65,19.90000000000001,0.5799520572965968,40,DI_Water,60,0.4975000000000001
2038,342.95,323.65,19.3,0.5799520572965968,40,DI_Water,60,0.4824999999999999
2039,342.75,323.65,19.099999999999994,0.5799520572965968,40,DI_Water,60,0.4774999999999998
2040,342.54999999999995,323.4,19.15000000000001,0.5799520572965968,40,DI_Water,60,0.4787500000000001
2041,342.75,323.65,19.099999999999994,0.5799520572965968,40,DI_Water,60,0.4774999999999998
2042,342.95,323.65,19.3,0.5799520572965968,40,DI_Water,60,0.4824999999999999
2043,342.54999999999995,323.65,18.90000000000001,0.5799520572965968,40,DI_Water,60,0.4725000000000001
2044,342.95,323.65,19.3,0.5799520572965968,40,DI_Water,60,0.4824999999999999
2045,343.15,323.65,19.5,0.5799520572965968,40,DI_Water,60,0.4875
2046,343.15,323.65,19.5,0.5799520572965968,40,DI_Water,60,0.4875
2047,343.15,323.65,19.5,0.5799520572965968,40,DI_Water,60,0.4875
2048,342.95,323.65,19.3,0.5799520572965968,40,DI_Water,60,0.4824999999999999
2049,342.95,323.65,19.3,0.5799520572965968,40,DI_Water,60,0.4824999999999999
2050,343.35,323.65,19.700000000000003,0.5799520572965968,40,DI_Water,60,0.4925
2051,343.35,323.65,19.700000000000003,0.5799520572965968,40,DI_Water,60,0.4925
2052,343.15,323.65,19.5,0.5799520572965968,40,DI_Water,60,0.4875
2053,343.15,323.4,19.75,0.5799520572965968,40,DI_Water,60,0.49375
2054,342.95,323.15,19.8,0.5799520572965968,40,DI_Water,60,0.4949999999999999
2055,343.35,322.9,20.450000000000003,0.5799520572965968,40,DI_Water,60,0.5112500000000001
2056,343.15,323.4,19.75,0.5799520572965968,40,DI_Water,60,0.49375
2057,343.15,323.4,19.75,0.5799520572965968,40,DI_Water,60,0.49375
2058,343.15,323.4,19.75,0.5799520572965968,40,DI_Water,60,0.49375
2059,343.35,323.15,20.200000000000003,0.5799520572965968,40,DI_Water,60,0.5050000000000001
2060,343.54999999999995,323.4,20.15000000000001,0.5799520572965968,40,DI_Water,60,0.5037500000000001
2061,343.15,323.4,19.75,0.5799520572965968,40,DI_Water,60,0.49375
2062,342.95,322.9,20.05,0.5799520572965968,40,DI_Water,60,0.50125
2063,342.95,323.15,19.8,0.5799520572965968,40,DI_Water,60,0.4949999999999999
2064,342.95,323.4,19.55,0.5799520572965968,40,DI_Water,60,0.4887499999999999
2065,342.95,323.4,19.55,0.5799520572965968,40,DI_Water,60,0.4887499999999999
2066,342.95,323.65,19.3,0.5799520572965968,40,DI_Water,60,0.4824999999999999
2067,342.95,323.65,19.3,0.5799520572965968,40,DI_Water,60,0.4824999999999999
2068,342.95,323.4,19.55,0.5799520572965968,40,DI_Water,60,0.4887499999999999
2069,342.95,323.15,19.8,0.5799520572965968,40,DI_Water,60,0.4949999999999999
2070,342.75,323.4,19.349999999999994,0.5799520572965968,40,DI_Water,60,0.4837499999999998
2071,342.95,323.4,19.55,0.5799520572965968,40,DI_Water,60,0.4887499999999999
2072,342.75,323.65,19.099999999999994,0.5799520572965968,40,DI_Water,60,0.4774999999999998
2073,342.95,323.65,19.3,0.5799520572965968,40,DI_Water,60,0.4824999999999999
2074,343.15,323.4,19.75,0.5799520572965968,40,DI_Water,60,0.49375
2075,342.95,323.4,19.55,0.5799520572965968,40,DI_Water,60,0.4887499999999999
2076,342.95,323.4,19.55,0.5799520572965968,40,DI_Water,60,0.4887499999999999
2077,343.15,323.4,19.75,0.5799520572965968,40,DI_Water,60,0.49375
2078,343.54999999999995,323.65,19.90000000000001,0.5799520572965968,40,DI_Water,60,0.4975000000000001
2079,343.54999999999995,323.65,19.90000000000001,0.5799520572965968,40,DI_Water,60,0.4975000000000001
2080,343.54999999999995,323.65,19.90000000000001,0.5799520572965968,40,DI_Water,60,0.4975000000000001
2081,343.35,323.4,19.950000000000003,0.5799520572965968,40,DI_Water,60,0.4987500000000001
2082,343.35,323.4,19.950000000000003,0.5799520572965968,40,DI_Water,60,0.4987500000000001
2083,343.15,323.4,19.75,0.5799520572965968,40,DI_Water,60,0.49375
2084,343.15,322.9,20.25,0.5799520572965968,40,DI_Water,60,0.50625
2085,343.15,323.15,20.0,0.5799520572965968,40,DI_Water,60,0.5
2086,343.54999999999995,323.4,20.15000000000001,0.5799520572965968,40,DI_Water,60,0.5037500000000001
2087,343.54999999999995,323.4,20.15000000000001,0.5799520572965968,40,DI_Water,60,0.5037500000000001
2088,343.35,323.4,19.950000000000003,0.5799520572965968,40,DI_Water,60,0.4987500000000001
2089,343.35,323.4,19.950000000000003,0.5799520572965968,40,DI_Water,60,0.4987500000000001
2090,343.35,323.4,19.950000000000003,0.5799520572965968,40,DI_Water,60,0.4987500000000001
2091,343.15,322.9,20.25,0.5799520572965968,40,DI_Water,60,0.50625
2092,343.15,323.15,20.0,0.5799520572965968,40,DI_Water,60,0.5
2093,343.15,323.4,19.75,0.5799520572965968,40,DI_Water,60,0.49375
2094,343.54999999999995,322.9,20.65000000000001,0.5799520572965968,40,DI_Water,60,0.5162500000000001
2095,343.35,322.9,20.450000000000003,0.5799520572965968,40,DI_Water,60,0.5112500000000001
2096,343.54999999999995,323.4,20.15000000000001,0.5799520572965968,40,DI_Water,60,0.5037500000000001
2097,343.54999999999995,323.4,20.15000000000001,0.5799520572965968,40,DI_Water,60,0.5037500000000001
2098,343.75,323.4,20.349999999999994,0.5799520572965968,40,DI_Water,60,0.5087499999999998
2099,343.54999999999995,323.4,20.15000000000001,0.5799520572965968,40,DI_Water,60,0.5037500000000001
2100,343.15,323.4,19.75,0.5799520572965968,40,DI_Water,60,0.49375
2101,343.35,323.4,19.950000000000003,0.5799520572965968,40,DI_Water,60,0.4987500000000001
2102,343.15,323.4,19.75,0.5799520572965968,40,DI_Water,60,0.49375
2103,343.15,323.4,19.75,0.5799520572965968,40,DI_Water,60,0.49375
2104,342.95,323.4,19.55,0.5799520572965968,40,DI_Water,60,0.4887499999999999
2105,343.54999999999995,323.4,20.15000000000001,0.5799520572965968,40,DI_Water,60,0.5037500000000001
2106,343.54999999999995,323.15,20.40000000000001,0.5799520572965968,40,DI_Water,60,0.5100000000000001
2107,343.54999999999995,323.4,20.15000000000001,0.5799520572965968,40,DI_Water,60,0.5037500000000001
2108,343.54999999999995,323.4,20.15000000000001,0.5799520572965968,40,DI_Water,60,0.5037500000000001
2109,343.75,323.4,20.349999999999994,0.5799520572965968,40,DI_Water,60,0.5087499999999998
2110,343.54999999999995,323.4,20.15000000000001,0.5799520572965968,40,DI_Water,60,0.5037500000000001
2111,343.75,323.4,20.349999999999994,0.5799520572965968,40,DI_Water,60,0.5087499999999998
2112,343.54999999999995,323.4,20.15000000000001,0.5799520572965968,40,DI_Water,60,0.5037500000000001
2113,343.75,323.4,20.349999999999994,0.5799520572965968,40,DI_Water,60,0.5087499999999998
2114,343.54999999999995,323.15,20.40000000000001,0.5799520572965968,40,DI_Water,60,0.5100000000000001
2115,343.54999999999995,323.4,20.15000000000001,0.5799520572965968,40,DI_Water,60,0.5037500000000001
2116,343.75,323.4,20.349999999999994,0.5799520572965968,40,DI_Water,60,0.5087499999999998
2117,344.15,323.4,20.75,0.5799520572965968,40,DI_Water,60,0.51875
2118,343.75,323.4,20.349999999999994,0.5799520572965968,40,DI_Water,60,0.5087499999999998
2119,343.75,323.4,20.349999999999994,0.5799520572965968,40,DI_Water,60,0.5087499999999998
2120,344.15,323.4,20.75,0.5799520572965968,40,DI_Water,60,0.51875
2121,343.54999999999995,323.4,20.15000000000001,0.5799520572965968,40,DI_Water,60,0.5037500000000001
2122,343.54999999999995,323.4,20.15000000000001,0.5799520572965968,40,DI_Water,60,0.5037500000000001
2123,343.54999999999995,323.4,20.15000000000001,0.5799520572965968,40,DI_Water,60,0.5037500000000001
2124,343.35,323.4,19.950000000000003,0.5799520572965968,40,DI_Water,60,0.4987500000000001
2125,343.35,323.4,19.950000000000003,0.5799520572965968,40,DI_Water,60,0.4987500000000001
2126,343.35,323.4,19.950000000000003,0.5799520572965968,40,DI_Water,60,0.4987500000000001
2127,343.35,323.4,19.950000000000003,0.5799520572965968,40,DI_Water,60,0.4987500000000001
2128,343.54999999999995,323.4,20.15000000000001,0.5799520572965968,40,DI_Water,60,0.5037500000000001
2129,343.54999999999995,323.4,20.15000000000001,0.5799520572965968,40,DI_Water,60,0.5037500000000001
2130,343.35,323.4,19.950000000000003,0.5799520572965968,40,DI_Water,60,0.4987500000000001
2131,343.54999999999995,323.4,20.15000000000001,0.5799520572965968,40,DI_Water,60,0.5037500000000001
2132,343.54999999999995,323.4,20.15000000000001,0.5799520572965968,40,DI_Water,60,0.5037500000000001
2133,343.54999999999995,323.4,20.15000000000001,0.5799520572965968,40,DI_Water,60,0.5037500000000001
2134,343.75,323.4,20.349999999999994,0.5799520572965968,40,DI_Water,60,0.5087499999999998
2135,343.54999999999995,323.4,20.15000000000001,0.5799520572965968,40,DI_Water,60,0.5037500000000001
2136,343.54999999999995,323.4,20.15000000000001,0.5799520572965968,40,DI_Water,60,0.5037500000000001
2137,343.75,323.4,20.349999999999994,0.5799520572965968,40,DI_Water,60,0.5087499999999998
2138,343.75,323.65,20.099999999999994,0.5799520572965968,40,DI_Water,60,0.5024999999999998
2139,343.75,323.65,20.099999999999994,0.5799520572965968,40,DI_Water,60,0.5024999999999998
2140,344.15,323.4,20.75,0.5799520572965968,40,DI_Water,60,0.51875
2141,343.95,323.4,20.55,0.5799520572965968,40,DI_Water,60,0.5137499999999999
2142,343.75,323.4,20.349999999999994,0.5799520572965968,40,DI_Water,60,0.5087499999999998
2143,343.95,323.4,20.55,0.5799520572965968,40,DI_Water,60,0.5137499999999999
2144,343.95,323.4,20.55,0.5799520572965968,40,DI_Water,60,0.5137499999999999
2145,343.54999999999995,323.4,20.15000000000001,0.6132826353021483,40,DI_Water,60,0.5037500000000001
2146,343.54999999999995,323.4,20.15000000000001,0.6132826353021483,40,DI_Water,60,0.5037500000000001
2147,343.95,323.65,20.3,0.6132826353021483,40,DI_Water,60,0.5075
2148,344.15,323.65,20.5,0.6132826353021483,40,DI_Water,60,0.5125
2149,343.95,323.4,20.55,0.6132826353021483,40,DI_Water,60,0.5137499999999999
2150,343.54999999999995,323.4,20.15000000000001,0.6132826353021483,40,DI_Water,60,0.5037500000000001
2151,343.54999999999995,323.4,20.15000000000001,0.6132826353021483,40,DI_Water,60,0.5037500000000001
2152,343.54999999999995,323.9,19.65000000000001,0.6132826353021483,40,DI_Water,60,0.4912500000000001
2153,343.54999999999995,323.9,19.65000000000001,0.6132826353021483,40,DI_Water,60,0.4912500000000001
2154,343.54999999999995,323.4,20.15000000000001,0.6132826353021483,40,DI_Water,60,0.5037500000000001
2155,343.75,323.65,20.099999999999994,0.6132826353021483,40,DI_Water,60,0.5024999999999998
2156,343.54999999999995,323.4,20.15000000000001,0.6132826353021483,40,DI_Water,60,0.5037500000000001
2157,343.95,323.9,20.05,0.6132826353021483,40,DI_Water,60,0.50125
2158,343.75,323.65,20.099999999999994,0.6132826353021483,40,DI_Water,60,0.5024999999999998
2159,344.15,323.65,20.5,0.6132826353021483,40,DI_Water,60,0.5125
2160,344.15,323.65,20.5,0.6132826353021483,40,DI_Water,60,0.5125
2161,343.95,323.65,20.3,0.6132826353021483,40,DI_Water,60,0.5075
2162,343.75,323.4,20.349999999999994,0.6132826353021483,40,DI_Water,60,0.5087499999999998
2163,344.15,323.4,20.75,0.6132826353021483,40,DI_Water,60,0.51875
2164,343.95,323.4,20.55,0.6132826353021483,40,DI_Water,60,0.5137499999999999
2165,344.15,323.4,20.75,0.6132826353021483,40,DI_Water,60,0.51875
2166,343.95,323.4,20.55,0.6132826353021483,40,DI_Water,60,0.5137499999999999
2167,343.75,323.4,20.349999999999994,0.6132826353021483,40,DI_Water,60,0.5087499999999998
2168,343.75,323.4,20.349999999999994,0.6132826353021483,40,DI_Water,60,0.5087499999999998
2169,343.75,323.4,20.349999999999994,0.6132826353021483,40,DI_Water,60,0.5087499999999998
2170,343.95,323.4,20.55,0.6132826353021483,40,DI_Water,60,0.5137499999999999
2171,343.54999999999995,323.15,20.40000000000001,0.6132826353021483,40,DI_Water,60,0.5100000000000001
2172,343.35,323.4,19.950000000000003,0.6132826353021483,40,DI_Water,60,0.4987500000000001
2173,343.15,323.4,19.75,0.6132826353021483,40,DI_Water,60,0.49375
2174,343.35,323.4,19.950000000000003,0.6132826353021483,40,DI_Water,60,0.4987500000000001
2175,343.15,323.4,19.75,0.6132826353021483,40,DI_Water,60,0.49375
2176,343.35,323.4,19.950000000000003,0.6132826353021483,40,DI_Water,60,0.4987500000000001
2177,343.35,323.4,19.950000000000003,0.6132826353021483,40,DI_Water,60,0.4987500000000001
2178,343.35,323.4,19.950000000000003,0.6132826353021483,40,DI_Water,60,0.4987500000000001
2179,343.35,323.4,19.950000000000003,0.6132826353021483,40,DI_Water,60,0.4987500000000001
2180,343.15,323.4,19.75,0.6132826353021483,40,DI_Water,60,0.49375
2181,343.35,323.15,20.200000000000003,0.6132826353021483,40,DI_Water,60,0.5050000000000001
2182,343.15,322.9,20.25,0.6132826353021483,40,DI_Water,60,0.50625
2183,342.75,323.4,19.349999999999994,0.6132826353021483,40,DI_Water,60,0.4837499999999998
2184,342.75,323.4,19.349999999999994,0.6132826353021483,40,DI_Water,60,0.4837499999999998
2185,342.95,322.9,20.05,0.6132826353021483,40,DI_Water,60,0.50125
2186,342.75,322.9,19.849999999999994,0.6132826353021483,40,DI_Water,60,0.4962499999999998
2187,343.15,323.4,19.75,0.6132826353021483,40,DI_Water,60,0.49375
2188,343.35,323.4,19.950000000000003,0.6132826353021483,40,DI_Water,60,0.4987500000000001
2189,343.35,323.4,19.950000000000003,0.6132826353021483,40,DI_Water,60,0.4987500000000001
2190,343.35,323.4,19.950000000000003,0.6132826353021483,40,DI_Water,60,0.4987500000000001
2191,343.15,323.4,19.75,0.6132826353021483,40,DI_Water,60,0.49375
2192,343.15,323.4,19.75,0.6132826353021483,40,DI_Water,60,0.49375
2193,343.15,323.4,19.75,0.6132826353021483,40,DI_Water,60,0.49375
2194,343.75,323.4,20.349999999999994,0.6132826353021483,40,DI_Water,60,0.5087499999999998
2195,343.95,323.4,20.55,0.6132826353021483,40,DI_Water,60,0.5137499999999999
2196,343.75,323.4,20.349999999999994,0.6132826353021483,40,DI_Water,60,0.5087499999999998
2197,343.54999999999995,323.4,20.15000000000001,0.6132826353021483,40,DI_Water,60,0.5037500000000001
2198,343.35,323.4,19.950000000000003,0.6132826353021483,40,DI_Water,60,0.4987500000000001
2199,343.35,323.4,19.950000000000003,0.6132826353021483,40,DI_Water,60,0.4987500000000001
2200,343.54999999999995,323.4,20.15000000000001,0.6132826353021483,40,DI_Water,60,0.5037500000000001
2201,343.54999999999995,323.4,20.15000000000001,0.6132826353021483,40,DI_Water,60,0.5037500000000001
2202,343.75,323.4,20.349999999999994,0.6132826353021483,40,DI_Water,60,0.5087499999999998
2203,343.95,323.4,20.55,0.6132826353021483,40,DI_Water,60,0.5137499999999999
2204,344.15,323.65,20.5,0.6132826353021483,40,DI_Water,60,0.5125
2205,344.15,323.4,20.75,0.6132826353021483,40,DI_Water,60,0.51875
2206,344.15,323.4,20.75,0.6132826353021483,40,DI_Water,60,0.51875
2207,343.75,323.4,20.349999999999994,0.6132826353021483,40,DI_Water,60,0.5087499999999998
2208,343.35,323.4,19.950000000000003,0.6132826353021483,40,DI_Water,60,0.4987500000000001
2209,343.35,323.4,19.950000000000003,0.6132826353021483,40,DI_Water,60,0.4987500000000001
2210,343.75,323.4,20.349999999999994,0.6132826353021483,40,DI_Water,60,0.5087499999999998
2211,343.95,323.4,20.55,0.6132826353021483,40,DI_Water,60,0.5137499999999999
2212,343.75,323.4,20.349999999999994,0.6132826353021483,40,DI_Water,60,0.5087499999999998
2213,343.54999999999995,323.4,20.15000000000001,0.6132826353021483,40,DI_Water,60,0.5037500000000001
2214,343.54999999999995,323.4,20.15000000000001,0.6132826353021483,40,DI_Water,60,0.5037500000000001
2215,343.54999999999995,323.65,19.90000000000001,0.6132826353021483,40,DI_Water,60,0.4975000000000001
2216,343.35,323.65,19.700000000000003,0.6132826353021483,40,DI_Water,60,0.4925
2217,343.95,323.65,20.3,0.6132826353021483,40,DI_Water,60,0.5075
2218,343.95,324.15,19.8,0.6132826353021483,40,DI_Water,60,0.4949999999999999
2219,343.95,323.9,20.05,0.6132826353021483,40,DI_Water,60,0.50125
2220,344.15,323.4,20.75,0.6132826353021483,40,DI_Water,60,0.51875
2221,344.15,323.4,20.75,0.6132826353021483,40,DI_Water,60,0.51875
2222,344.15,323.4,20.75,0.6132826353021483,40,DI_Water,60,0.51875
2223,344.15,323.4,20.75,0.6132826353021483,40,DI_Water,60,0.51875
2224,344.15,323.65,20.5,0.6132826353021483,40,DI_Water,60,0.5125
2225,344.15,323.65,20.5,0.6132826353021483,40,DI_Water,60,0.5125
2226,343.95,323.4,20.55,0.6132826353021483,40,DI_Water,60,0.5137499999999999
2227,344.15,323.4,20.75,0.6132826353021483,40,DI_Water,60,0.51875
2228,344.15,323.4,20.75,0.6132826353021483,40,DI_Water,60,0.51875
2229,344.15,323.4,20.75,0.6132826353021483,40,DI_Water,60,0.51875
2230,343.75,323.4,20.349999999999994,0.6132826353021483,40,DI_Water,60,0.5087499999999998
2231,344.15,323.65,20.5,0.6132826353021483,40,DI_Water,60,0.5125
2232,343.95,324.15,19.8,0.6132826353021483,40,DI_Water,60,0.4949999999999999
2233,343.95,323.65,20.3,0.6132826353021483,40,DI_Water,60,0.5075
2234,343.75,323.65,20.099999999999994,0.6132826353021483,40,DI_Water,60,0.5024999999999998
2235,343.75,324.15,19.599999999999994,0.6132826353021483,40,DI_Water,60,0.4899999999999999
2236,343.54999999999995,324.15,19.40000000000001,0.6132826353021483,40,DI_Water,60,0.4850000000000001
2237,343.54999999999995,323.9,19.65000000000001,0.6132826353021483,40,DI_Water,60,0.4912500000000001
2238,343.35,323.9,19.450000000000003,0.6132826353021483,40,DI_Water,60,0.48625
2239,343.35,323.65,19.700000000000003,0.6132826353021483,40,DI_Water,60,0.4925
2240,304.15,304.15,0.0,0.4132991672688391,120,Al2O3_DI_Water,60,0.0
2241,304.15,304.15,0.0,0.4132991672688391,120,Al2O3_DI_Water,60,0.0
2242,304.15,304.15,0.0,0.4132991672688391,120,Al2O3_DI_Water,60,0.0
2243,304.35,304.15,0.1999999999999993,0.4132991672688391,120,Al2O3_DI_Water,60,0.0016666666666666
2244,304.35,304.15,0.1999999999999993,0.4132991672688391,120,Al2O3_DI_Water,60,0.0016666666666666
2245,304.35,304.15,0.1999999999999993,0.4132991672688391,120,Al2O3_DI_Water,60,0.0016666666666666
2246,304.15,304.15,0.0,0.4132991672688391,120,Al2O3_DI_Water,60,0.0
2247,304.35,304.15,0.1999999999999993,0.4132991672688391,120,Al2O3_DI_Water,60,0.0016666666666666
2248,304.35,304.15,0.1999999999999993,0.4132991672688391,120,Al2O3_DI_Water,60,0.0016666666666666
2249,304.75,304.15,0.6000000000000014,0.4132991672688391,120,Al2O3_DI_Water,60,0.005
2250,304.54999999999995,304.15,0.3999999999999986,0.4132991672688391,120,Al2O3_DI_Water,60,0.0033333333333333
2251,304.54999999999995,304.4,0.1499999999999985,0.4132991672688391,120,Al2O3_DI_Water,60,0.0012499999999999
2252,304.95,304.4,0.5500000000000007,0.4132991672688391,120,Al2O3_DI_Water,60,0.0045833333333333
2253,305.15,304.4,0.75,0.4132991672688391,120,Al2O3_DI_Water,60,0.00625
2254,305.35,304.4,0.9500000000000028,0.4132991672688391,120,Al2O3_DI_Water,60,0.0079166666666666
2255,305.35,304.4,0.9500000000000028,0.4132991672688391,120,Al2O3_DI_Water,60,0.0079166666666666
2256,305.54999999999995,304.4,1.1499999999999986,0.4132991672688391,120,Al2O3_DI_Water,60,0.0095833333333333
2257,305.95,304.4,1.5499999999999972,0.4132991672688391,120,Al2O3_DI_Water,60,0.0129166666666666
2258,306.15,304.4,1.75,0.4132991672688391,120,Al2O3_DI_Water,60,0.0145833333333333
2259,306.35,304.4,1.9500000000000028,0.4132991672688391,120,Al2O3_DI_Water,60,0.01625
2260,306.95,304.4,2.549999999999997,0.4132991672688391,120,Al2O3_DI_Water,60,0.0212499999999999
2261,307.15,304.4,2.75,0.4132991672688391,120,Al2O3_DI_Water,60,0.0229166666666666
2262,307.35,304.4,2.950000000000003,0.4132991672688391,120,Al2O3_DI_Water,60,0.0245833333333333
2263,308.35,304.65,3.700000000000003,0.4132991672688391,120,Al2O3_DI_Water,60,0.0308333333333333
2264,308.35,304.9,3.450000000000003,0.4132991672688391,120,Al2O3_DI_Water,60,0.02875
2265,308.95,304.9,4.049999999999997,0.4132991672688391,120,Al2O3_DI_Water,60,0.0337499999999999
2266,309.15,305.15,4.0,0.4132991672688391,120,Al2O3_DI_Water,60,0.0333333333333333
2267,309.75,305.15,4.600000000000001,0.4132991672688391,120,Al2O3_DI_Water,60,0.0383333333333333
2268,310.35,305.15,5.200000000000003,0.4132991672688391,120,Al2O3_DI_Water,60,0.0433333333333333
2269,310.35,305.15,5.200000000000003,0.4132991672688391,120,Al2O3_DI_Water,60,0.0433333333333333
2270,311.35,305.15,6.200000000000003,0.4132991672688391,120,Al2O3_DI_Water,60,0.0516666666666666
2271,311.54999999999995,305.4,6.149999999999999,0.4132991672688391,120,Al2O3_DI_Water,60,0.0512499999999999
2272,311.75,305.15,6.600000000000001,0.4132991672688391,120,Al2O3_DI_Water,60,0.055
2273,312.35,305.15,7.200000000000003,0.4132991672688391,120,Al2O3_DI_Water,60,0.06
2274,312.95,305.65,7.299999999999997,0.4132991672688391,120,Al2O3_DI_Water,60,0.0608333333333333
2275,313.35,305.65,7.700000000000003,0.4132991672688391,120,Al2O3_DI_Water,60,0.0641666666666666
2276,313.95,305.9,8.049999999999997,0.4132991672688391,120,Al2O3_DI_Water,60,0.0670833333333333
2277,314.75,305.9,8.850000000000001,0.4132991672688391,120,Al2O3_DI_Water,60,0.07375
2278,315.35,305.9,9.450000000000005,0.4132991672688391,120,Al2O3_DI_Water,60,0.07875
2279,315.35,306.15,9.200000000000005,0.4132991672688391,120,Al2O3_DI_Water,60,0.0766666666666666
2280,316.15,306.15,10.0,0.4132991672688391,120,Al2O3_DI_Water,60,0.0833333333333333
2281,316.35,306.65,9.700000000000005,0.4132991672688391,120,Al2O3_DI_Water,60,0.0808333333333333
2282,316.95,306.65,10.299999999999995,0.4132991672688391,120,Al2O3_DI_Water,60,0.0858333333333333
2283,317.35,306.9,10.450000000000005,0.4132991672688391,120,Al2O3_DI_Water,60,0.0870833333333333
2284,317.54999999999995,306.9,10.65,0.4132991672688391,120,Al2O3_DI_Water,60,0.0887499999999999
2285,318.75,306.9,11.85,0.4132991672688391,120,Al2O3_DI_Water,60,0.09875
2286,318.95,307.4,11.549999999999995,0.4132991672688391,120,Al2O3_DI_Water,60,0.0962499999999999
2287,319.54999999999995,307.4,12.15,0.4132991672688391,120,Al2O3_DI_Water,60,0.1012499999999999
2288,320.15,307.65,12.5,0.4132991672688391,120,Al2O3_DI_Water,60,0.1041666666666666
2289,320.95,307.65,13.299999999999995,0.4132991672688391,120,Al2O3_DI_Water,60,0.1108333333333333
2290,321.54999999999995,307.9,13.65,0.4132991672688391,120,Al2O3_DI_Water,60,0.1137499999999999
2291,322.15,307.9,14.25,0.4132991672688391,120,Al2O3_DI_Water,60,0.11875
2292,322.54999999999995,307.9,14.65,0.4466297452743906,120,Al2O3_DI_Water,60,0.1220833333333333
2293,323.15,308.4,14.75,0.4466297452743906,120,Al2O3_DI_Water,60,0.1229166666666666
2294,323.35,308.9,14.450000000000005,0.4466297452743906,120,Al2O3_DI_Water,60,0.1204166666666666
2295,323.95,308.9,15.049999999999995,0.4466297452743906,120,Al2O3_DI_Water,60,0.1254166666666666
2296,324.54999999999995,308.9,15.65,0.4466297452743906,120,Al2O3_DI_Water,60,0.1304166666666666
2297,325.15,309.15,16.0,0.4466297452743906,120,Al2O3_DI_Water,60,0.1333333333333333
2298,325.54999999999995,309.15,16.4,0.4466297452743906,120,Al2O3_DI_Water,60,0.1366666666666666
2299,325.95,309.4,16.549999999999997,0.4466297452743906,120,Al2O3_DI_Water,60,0.1379166666666666
2300,326.75,309.4,17.35,0.4466297452743906,120,Al2O3_DI_Water,60,0.1445833333333333
2301,327.15,309.4,17.75,0.4466297452743906,120,Al2O3_DI_Water,60,0.1479166666666666
2302,327.95,309.4,18.55,0.4466297452743906,120,Al2O3_DI_Water,60,0.1545833333333333
2303,328.95,310.65,18.3,0.4466297452743906,120,Al2O3_DI_Water,60,0.1524999999999999
2304,329.75,310.9,18.85,0.4466297452743906,120,Al2O3_DI_Water,60,0.1570833333333333
2305,330.54999999999995,310.65,19.9,0.4466297452743906,120,Al2O3_DI_Water,60,0.1658333333333333
2306,331.15,311.15,20.0,0.4466297452743906,120,Al2O3_DI_Water,60,0.1666666666666666
